"Código.Departamento","Código.Municipio","Código.Centro.Poblado","Nombre.Departamento","Nombre.Municipio","Nombre.Centro.Poblado","Tipo.Centro.Poblado","Tipo.de.Municipio","X.","Distrito","Area.Metropolitana"
"76","76520","76520043","VALLE DEL CAUCA","PALMIRA","BOLOMADRE VIEJA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"76","76520","76520044","VALLE DEL CAUCA","PALMIRA","LA UNION","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"76","76520","76520045","VALLE DEL CAUCA","PALMIRA","PILES","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"76","76520","76520046","VALLE DEL CAUCA","PALMIRA","ROSARIO","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"76","76520","76520047","VALLE DEL CAUCA","PALMIRA","SAN ANTONIO DE LAS PALMAS","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"76","76520","76520048","VALLE DEL CAUCA","PALMIRA","TRES TUSAS","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"76","76563","76563000","VALLE DEL CAUCA","PRADERA","PRADERA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"76","76563","76563001","VALLE DEL CAUCA","PRADERA","BOLOVAR","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563002","VALLE DEL CAUCA","PRADERA","BOLO AZUL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563003","VALLE DEL CAUCA","PRADERA","BOLO BLANCO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563005","VALLE DEL CAUCA","PRADERA","BOLO HARTONAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563007","VALLE DEL CAUCA","PRADERA","EL LOBANO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563008","VALLE DEL CAUCA","PRADERA","EL NOGAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563009","VALLE DEL CAUCA","PRADERA","EL RETIRO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563011","VALLE DEL CAUCA","PRADERA","LA GRANJA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563012","VALLE DEL CAUCA","PRADERA","LA RUIZA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563013","VALLE DEL CAUCA","PRADERA","LA TUPIA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563014","VALLE DEL CAUCA","PRADERA","LOMITAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563017","VALLE DEL CAUCA","PRADERA","PARRAGA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563018","VALLE DEL CAUCA","PRADERA","POTRERITO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563019","VALLE DEL CAUCA","PRADERA","SAN ISIDRO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563020","VALLE DEL CAUCA","PRADERA","VALLECITO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563021","VALLE DEL CAUCA","PRADERA","LA FLORESTA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563022","VALLE DEL CAUCA","PRADERA","LA CARBONERA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563024","VALLE DEL CAUCA","PRADERA","EL RECREO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563025","VALLE DEL CAUCA","PRADERA","LA FERIA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563027","VALLE DEL CAUCA","PRADERA","ARENILLO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563028","VALLE DEL CAUCA","PRADERA","LA CRUZ","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"76","76563","76563029","VALLE DEL CAUCA","PRADERA","LA FROA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563030","VALLE DEL CAUCA","PRADERA","LOS PINOS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76563","76563031","VALLE DEL CAUCA","PRADERA","SAN ANTONIO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76606","76606000","VALLE DEL CAUCA","RESTREPO","RESTREPO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"76","76606","76606002","VALLE DEL CAUCA","RESTREPO","EL DIAMANTE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76606","76606003","VALLE DEL CAUCA","RESTREPO","ILAMA - EL AGRADO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76606","76606004","VALLE DEL CAUCA","RESTREPO","LA PALMA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76606","76606005","VALLE DEL CAUCA","RESTREPO","MADROÑAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76606","76606006","VALLE DEL CAUCA","RESTREPO","RIOBRAVO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76606","76606007","VALLE DEL CAUCA","RESTREPO","ROMAN","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76606","76606008","VALLE DEL CAUCA","RESTREPO","SAN SALVADOR","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76616","76616000","VALLE DEL CAUCA","RIOFRIO","RIOFRÍO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"76","76616","76616002","VALLE DEL CAUCA","RIOFRIO","FENICIA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76616","76616005","VALLE DEL CAUCA","RIOFRIO","LA ZULIA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76616","76616006","VALLE DEL CAUCA","RIOFRIO","MADRIGAL","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"76","76616","76616007","VALLE DEL CAUCA","RIOFRIO","PORTUGAL DE PIEDRAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76616","76616009","VALLE DEL CAUCA","RIOFRIO","SALÓNICA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76616","76616010","VALLE DEL CAUCA","RIOFRIO","EL JAGUAL","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"76","76616","76616013","VALLE DEL CAUCA","RIOFRIO","PORTO FENICIA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"76","76616","76616015","VALLE DEL CAUCA","RIOFRIO","LA SULTANA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"76","76616","76616016","VALLE DEL CAUCA","RIOFRIO","LAS BRISAS","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"76","76616","76616017","VALLE DEL CAUCA","RIOFRIO","LOS ESTRECHOS","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"76","76622","76622000","VALLE DEL CAUCA","ROLDANILLO","ROLDANILLO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"76","76622","76622001","VALLE DEL CAUCA","ROLDANILLO","CAJAMARCA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76622","76622002","VALLE DEL CAUCA","ROLDANILLO","EL RETIRO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76622","76622003","VALLE DEL CAUCA","ROLDANILLO","HIGUERONCITO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76622","76622004","VALLE DEL CAUCA","ROLDANILLO","ISUGU","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76622","76622005","VALLE DEL CAUCA","ROLDANILLO","CANDELARIA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76622","76622007","VALLE DEL CAUCA","ROLDANILLO","MORELIA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76622","76622008","VALLE DEL CAUCA","ROLDANILLO","PUERTO QUINTERO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76622","76622009","VALLE DEL CAUCA","ROLDANILLO","SANTA RITA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76622","76622010","VALLE DEL CAUCA","ROLDANILLO","EL AGUACATE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76622","76622011","VALLE DEL CAUCA","ROLDANILLO","EL HOBO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76622","76622012","VALLE DEL CAUCA","ROLDANILLO","LA MONTAÑUELA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76622","76622013","VALLE DEL CAUCA","ROLDANILLO","MATEGUADUA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76622","76622014","VALLE DEL CAUCA","ROLDANILLO","BELGICA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76622","76622015","VALLE DEL CAUCA","ROLDANILLO","BUENAVISTA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76622","76622018","VALLE DEL CAUCA","ROLDANILLO","EL SILENCIO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76622","76622019","VALLE DEL CAUCA","ROLDANILLO","EL CASTILLO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76622","76622020","VALLE DEL CAUCA","ROLDANILLO","PALMAR GUAYABAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76622","76622022","VALLE DEL CAUCA","ROLDANILLO","TIERRA BLANCA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76622","76622024","VALLE DEL CAUCA","ROLDANILLO","EL PIE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76670","76670000","VALLE DEL CAUCA","SAN PEDRO","SAN PEDRO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"76","76670","76670001","VALLE DEL CAUCA","SAN PEDRO","ANGOSTURAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76670","76670002","VALLE DEL CAUCA","SAN PEDRO","BUENOS AIRES","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76670","76670003","VALLE DEL CAUCA","SAN PEDRO","LA ESMERALDA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76670","76670004","VALLE DEL CAUCA","SAN PEDRO","LOS CHANCOS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76670","76670005","VALLE DEL CAUCA","SAN PEDRO","NARANJAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76670","76670006","VALLE DEL CAUCA","SAN PEDRO","PLATANARES","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76670","76670007","VALLE DEL CAUCA","SAN PEDRO","PRESIDENTE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76670","76670008","VALLE DEL CAUCA","SAN PEDRO","SAN JOSÉ","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76670","76670009","VALLE DEL CAUCA","SAN PEDRO","TODOS LOS SANTOS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76670","76670010","VALLE DEL CAUCA","SAN PEDRO","GUAYABAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76670","76670011","VALLE DEL CAUCA","SAN PEDRO","MONTE GRANDE","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"76","76670","76670012","VALLE DEL CAUCA","SAN PEDRO","PAVAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76670","76670018","VALLE DEL CAUCA","SAN PEDRO","GUAQUEROS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76670","76670024","VALLE DEL CAUCA","SAN PEDRO","LA SIRIA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76736","76736000","VALLE DEL CAUCA","SEVILLA","SEVILLA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"76","76736","76736002","VALLE DEL CAUCA","SEVILLA","CEBOLLAL","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"76","76736","76736004","VALLE DEL CAUCA","SEVILLA","COROZAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76736","76736005","VALLE DEL CAUCA","SEVILLA","CUMBARCO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76736","76736006","VALLE DEL CAUCA","SEVILLA","EL VENADO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76736","76736008","VALLE DEL CAUCA","SEVILLA","LA CUCHILLA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76736","76736010","VALLE DEL CAUCA","SEVILLA","LA MELVA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76736","76736014","VALLE DEL CAUCA","SEVILLA","SAN ANTONIO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76736","76736018","VALLE DEL CAUCA","SEVILLA","QUEBRADANUEVA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76736","76736019","VALLE DEL CAUCA","SEVILLA","ESTACION CAICEDONIA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76823","76823000","VALLE DEL CAUCA","TORO","TORO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"76","76823","76823001","VALLE DEL CAUCA","TORO","BOHÍO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76823","76823002","VALLE DEL CAUCA","TORO","EL CEDRO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76823","76823003","VALLE DEL CAUCA","TORO","LA PRADERA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76823","76823005","VALLE DEL CAUCA","TORO","LA QUIEBRA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"76","76823","76823006","VALLE DEL CAUCA","TORO","SAN ANTONIO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76823","76823007","VALLE DEL CAUCA","TORO","SAN FRANCISCO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76823","76823008","VALLE DEL CAUCA","TORO","VENTAQUEMADA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76828","76828000","VALLE DEL CAUCA","TRUJILLO","TRUJILLO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"76","76828","76828002","VALLE DEL CAUCA","TRUJILLO","ANDINÁPOLIS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76828","76828003","VALLE DEL CAUCA","TRUJILLO","CRISTALES","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76828","76828004","VALLE DEL CAUCA","TRUJILLO","DOS QUEBRADAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76828","76828005","VALLE DEL CAUCA","TRUJILLO","EL TABOR - PUENTE BLANCO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76828","76828006","VALLE DEL CAUCA","TRUJILLO","HUASANÓ","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76828","76828007","VALLE DEL CAUCA","TRUJILLO","ROBLEDO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76828","76828010","VALLE DEL CAUCA","TRUJILLO","VENECIA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76828","76828013","VALLE DEL CAUCA","TRUJILLO","LA SONORA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76828","76828014","VALLE DEL CAUCA","TRUJILLO","LA SOLEDAD","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76828","76828016","VALLE DEL CAUCA","TRUJILLO","BAJO CACERES","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76828","76828017","VALLE DEL CAUCA","TRUJILLO","LA MARINA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76828","76828018","VALLE DEL CAUCA","TRUJILLO","CERRO AZUL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834000","VALLE DEL CAUCA","TULUA","TULUÁ","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"76","76834","76834001","VALLE DEL CAUCA","TULUA","AGUACLARA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834002","VALLE DEL CAUCA","TULUA","ALTAFLOR","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834003","VALLE DEL CAUCA","TULUA","BARRAGÁN","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834004","VALLE DEL CAUCA","TULUA","BOCAS DE TULUÁ","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834005","VALLE DEL CAUCA","TULUA","EL PICACHO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834006","VALLE DEL CAUCA","TULUA","EL RETIRO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834007","VALLE DEL CAUCA","TULUA","PUERTO FRAZADAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834008","VALLE DEL CAUCA","TULUA","LA DIADEMA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834009","VALLE DEL CAUCA","TULUA","LA IBERIA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834010","VALLE DEL CAUCA","TULUA","LA MARINA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834011","VALLE DEL CAUCA","TULUA","LA MORALIA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834012","VALLE DEL CAUCA","TULUA","LA PALMERA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834013","VALLE DEL CAUCA","TULUA","LOS CAIMOS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834014","VALLE DEL CAUCA","TULUA","MATEGUADUA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834015","VALLE DEL CAUCA","TULUA","MONTELORO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834016","VALLE DEL CAUCA","TULUA","NARIÑO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834017","VALLE DEL CAUCA","TULUA","QUEBRADAGRANDE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834019","VALLE DEL CAUCA","TULUA","SAN LORENZO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834020","VALLE DEL CAUCA","TULUA","SAN RAFAEL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834021","VALLE DEL CAUCA","TULUA","SANTA LUCÍA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834022","VALLE DEL CAUCA","TULUA","TOCHECITO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834023","VALLE DEL CAUCA","TULUA","TRES ESQUINAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834024","VALLE DEL CAUCA","TULUA","VENUS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834025","VALLE DEL CAUCA","TULUA","CAMPOALEGRE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834026","VALLE DEL CAUCA","TULUA","LA RIVERA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"76","76834","76834028","VALLE DEL CAUCA","TULUA","PIEDRITAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76834","76834029","VALLE DEL CAUCA","TULUA","CIENEGUETA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"76","76834","76834030","VALLE DEL CAUCA","TULUA","GATO NEGRO","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"76","76834","76834031","VALLE DEL CAUCA","TULUA","LOMA REDONDA","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"76","76834","76834032","VALLE DEL CAUCA","TULUA","PALOMESTIZO","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"76","76845","76845000","VALLE DEL CAUCA","ULLOA","ULLOA","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"76","76845","76845001","VALLE DEL CAUCA","ULLOA","CHAPINERO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"76","76845","76845002","VALLE DEL CAUCA","ULLOA","MOCTEZUMA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76845","76845004","VALLE DEL CAUCA","ULLOA","CALAMONTE","INSPECCIÓN DE POLICÍA (IP)","MUNICIPIO","",NA,NA
"76","76845","76845005","VALLE DEL CAUCA","ULLOA","DINAMARCA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"76","76863","76863000","VALLE DEL CAUCA","VERSALLES","VERSALLES","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"76","76863","76863001","VALLE DEL CAUCA","VERSALLES","CAMPOALEGRE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76863","76863002","VALLE DEL CAUCA","VERSALLES","EL BALSAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76863","76863005","VALLE DEL CAUCA","VERSALLES","EL VERGEL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76863","76863007","VALLE DEL CAUCA","VERSALLES","LA FLORIDA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76863","76863010","VALLE DEL CAUCA","VERSALLES","PUENTETIERRA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76863","76863012","VALLE DEL CAUCA","VERSALLES","PUERTO NUEVO","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"76","76863","76863014","VALLE DEL CAUCA","VERSALLES","MURRAPAL","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"76","76863","76863016","VALLE DEL CAUCA","VERSALLES","PINARES","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76863","76863017","VALLE DEL CAUCA","VERSALLES","LA PLAYA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"76","76863","76863018","VALLE DEL CAUCA","VERSALLES","LA PRADERA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76869","76869000","VALLE DEL CAUCA","VIJES","VIJES","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"76","76869","76869001","VALLE DEL CAUCA","VIJES","CACHIMBAL","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76869","76869003","VALLE DEL CAUCA","VIJES","EL PORVENIR","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76869","76869004","VALLE DEL CAUCA","VIJES","LA FRESNEDA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76869","76869007","VALLE DEL CAUCA","VIJES","LA RIVERA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76869","76869008","VALLE DEL CAUCA","VIJES","EL TAMBOR","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76869","76869010","VALLE DEL CAUCA","VIJES","VIDAL","CENTRO POBLADO (CP)","MUNICIPIO","",NA,NA
"76","76890","76890000","VALLE DEL CAUCA","YOTOCO","YOTOCO","CABECERA MUNICIPAL (CM)","MUNICIPIO","",NA,NA
"76","76890","76890001","VALLE DEL CAUCA","YOTOCO","EL CANEY","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76890","76890002","VALLE DEL CAUCA","YOTOCO","EL DORADO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76890","76890003","VALLE DEL CAUCA","YOTOCO","JIGUALES","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76890","76890004","VALLE DEL CAUCA","YOTOCO","RAYITO - LA NEGRA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76890","76890005","VALLE DEL CAUCA","YOTOCO","LAS DELICIAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76890","76890006","VALLE DEL CAUCA","YOTOCO","MEDIACANOA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76890","76890007","VALLE DEL CAUCA","YOTOCO","MIRAVALLE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76890","76890008","VALLE DEL CAUCA","YOTOCO","PUENTETIERRA","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76890","76890009","VALLE DEL CAUCA","YOTOCO","SAN ANTONIO DE PIEDRAS","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76890","76890010","VALLE DEL CAUCA","YOTOCO","EL BOSQUE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76890","76890011","VALLE DEL CAUCA","YOTOCO","CAMPOALEGRE","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76890","76890012","VALLE DEL CAUCA","YOTOCO","DOPO","CORREGIMIENTO MUNICIPAL (C)","MUNICIPIO","",NA,NA
"76","76890","76890013","VALLE DEL CAUCA","YOTOCO","LOS PLANES","CASERÍO (CAS)","MUNICIPIO","",NA,NA
"76","76890","76890014","VALLE DEL CAUCA","YOTOCO","PUNTA BRAVA","CASERÍO (CAS)","MUNICIPIO","",NA,NA
